timestamp, power.draw [W]
2025/02/16 20:22:10.663, 61.28 W
2025/02/16 20:22:10.673, 61.28 W
2025/02/16 20:22:10.683, 61.28 W
2025/02/16 20:22:10.693, 61.28 W
2025/02/16 20:22:10.703, 61.28 W
2025/02/16 20:22:10.713, 61.28 W
2025/02/16 20:22:10.723, 61.28 W
2025/02/16 20:22:10.733, 61.28 W
2025/02/16 20:22:10.743, 61.28 W
2025/02/16 20:22:10.754, 61.28 W
2025/02/16 20:22:10.764, 61.28 W
2025/02/16 20:22:10.774, 61.28 W
2025/02/16 20:22:10.784, 61.28 W
2025/02/16 20:22:10.794, 61.28 W
2025/02/16 20:22:10.804, 61.28 W
2025/02/16 20:22:10.814, 61.28 W
2025/02/16 20:22:10.824, 61.28 W
2025/02/16 20:22:10.834, 61.28 W
2025/02/16 20:22:10.844, 61.28 W
2025/02/16 20:22:10.854, 61.28 W
2025/02/16 20:22:10.864, 61.28 W
2025/02/16 20:22:10.874, 61.28 W
2025/02/16 20:22:10.884, 61.28 W
2025/02/16 20:22:10.894, 61.28 W
2025/02/16 20:22:10.905, 61.28 W
2025/02/16 20:22:10.915, 61.28 W
2025/02/16 20:22:10.925, 61.28 W
2025/02/16 20:22:10.935, 61.28 W
2025/02/16 20:22:10.945, 61.28 W
2025/02/16 20:22:10.955, 61.28 W
2025/02/16 20:22:10.965, 61.28 W
2025/02/16 20:22:10.975, 61.28 W
2025/02/16 20:22:10.985, 61.28 W
2025/02/16 20:22:10.995, 61.28 W
2025/02/16 20:22:11.005, 61.28 W
2025/02/16 20:22:11.015, 61.28 W
2025/02/16 20:22:11.025, 61.28 W
2025/02/16 20:22:11.035, 61.28 W
2025/02/16 20:22:11.045, 61.28 W
2025/02/16 20:22:11.056, 61.28 W
2025/02/16 20:22:11.066, 61.28 W
2025/02/16 20:22:11.076, 61.28 W
2025/02/16 20:22:11.086, 61.28 W
2025/02/16 20:22:11.096, 61.28 W
2025/02/16 20:22:11.106, 61.28 W
2025/02/16 20:22:11.116, 61.28 W
2025/02/16 20:22:11.126, 61.28 W
2025/02/16 20:22:11.136, 61.28 W
