timestamp, power.draw [W]
2025/02/16 15:57:29.163, 63.04 W
2025/02/16 15:57:29.173, 63.04 W
2025/02/16 15:57:29.183, 63.04 W
2025/02/16 15:57:29.193, 63.04 W
2025/02/16 15:57:29.203, 63.04 W
2025/02/16 15:57:29.214, 63.04 W
2025/02/16 15:57:29.224, 63.04 W
2025/02/16 15:57:29.234, 63.04 W
2025/02/16 15:57:29.244, 63.04 W
2025/02/16 15:57:29.254, 63.04 W
2025/02/16 15:57:29.264, 63.04 W
2025/02/16 15:57:29.274, 63.04 W
2025/02/16 15:57:29.284, 63.04 W
2025/02/16 15:57:29.294, 63.04 W
2025/02/16 15:57:29.304, 63.04 W
2025/02/16 15:57:29.314, 63.04 W
2025/02/16 15:57:29.324, 63.04 W
2025/02/16 15:57:29.334, 63.04 W
2025/02/16 15:57:29.344, 63.04 W
2025/02/16 15:57:29.355, 63.04 W
2025/02/16 15:57:29.365, 63.04 W
2025/02/16 15:57:29.375, 63.04 W
2025/02/16 15:57:29.385, 63.04 W
2025/02/16 15:57:29.395, 63.04 W
2025/02/16 15:57:29.405, 63.04 W
2025/02/16 15:57:29.415, 63.04 W
2025/02/16 15:57:29.425, 63.04 W
2025/02/16 15:57:29.435, 63.04 W
2025/02/16 15:57:29.445, 63.04 W
2025/02/16 15:57:29.455, 63.04 W
2025/02/16 15:57:29.465, 63.04 W
2025/02/16 15:57:29.475, 63.04 W
2025/02/16 15:57:29.485, 63.04 W
2025/02/16 15:57:29.495, 63.04 W
2025/02/16 15:57:29.505, 63.04 W
2025/02/16 15:57:29.516, 63.04 W
2025/02/16 15:57:29.526, 63.04 W
2025/02/16 15:57:29.536, 63.04 W
2025/02/16 15:57:29.546, 63.04 W
2025/02/16 15:57:29.556, 63.04 W
2025/02/16 15:57:29.566, 63.04 W
2025/02/16 15:57:29.576, 63.04 W
2025/02/16 15:57:29.586, 63.04 W
2025/02/16 15:57:29.596, 63.04 W
2025/02/16 15:57:29.606, 63.04 W
2025/02/16 15:57:29.616, 63.04 W
2025/02/16 15:57:29.626, 63.04 W
2025/02/16 15:57:29.636, 63.04 W
2025/02/16 15:57:29.646, 63.04 W
2025/02/16 15:57:29.656, 63.04 W
2025/02/16 15:57:29.667, 63.04 W
2025/02/16 15:57:29.677, 63.04 W
2025/02/16 15:57:29.687, 63.04 W
2025/02/16 15:57:29.697, 63.04 W
2025/02/16 15:57:29.707, 63.04 W
2025/02/16 15:57:29.717, 63.04 W
2025/02/16 15:57:29.727, 63.04 W
2025/02/16 15:57:29.737, 63.04 W
2025/02/16 15:57:29.747, 63.04 W
2025/02/16 15:57:29.757, 63.04 W
2025/02/16 15:57:29.767, 63.04 W
2025/02/16 15:57:29.777, 63.04 W
2025/02/16 15:57:29.787, 63.04 W
2025/02/16 15:57:29.797, 63.04 W
2025/02/16 15:57:29.807, 63.04 W
2025/02/16 15:57:29.818, 63.04 W
2025/02/16 15:57:29.828, 63.04 W
2025/02/16 15:57:29.838, 63.04 W
2025/02/16 15:57:29.848, 63.04 W
2025/02/16 15:57:29.858, 63.04 W
2025/02/16 15:57:29.868, 63.04 W
2025/02/16 15:57:29.878, 63.04 W
2025/02/16 15:57:29.888, 63.04 W
2025/02/16 15:57:29.898, 63.04 W
2025/02/16 15:57:29.908, 63.04 W
2025/02/16 15:57:29.918, 63.04 W
2025/02/16 15:57:29.928, 63.04 W
2025/02/16 15:57:29.938, 63.04 W
2025/02/16 15:57:29.948, 63.04 W
2025/02/16 15:57:29.958, 63.04 W
2025/02/16 15:57:29.969, 63.04 W
2025/02/16 15:57:29.979, 63.04 W
2025/02/16 15:57:29.989, 63.04 W
2025/02/16 15:57:29.999, 63.04 W
2025/02/16 15:57:30.009, 63.04 W
2025/02/16 15:57:30.019, 63.04 W
2025/02/16 15:57:30.029, 63.04 W
2025/02/16 15:57:30.039, 63.04 W
2025/02/16 15:57:30.049, 63.04 W
2025/02/16 15:57:30.059, 63.04 W
2025/02/16 15:57:30.069, 63.04 W
2025/02/16 15:57:30.079, 63.04 W
2025/02/16 15:57:30.089, 63.04 W
2025/02/16 15:57:30.099, 63.04 W
2025/02/16 15:57:30.109, 63.04 W
2025/02/16 15:57:30.120, 63.04 W
2025/02/16 15:57:30.130, 63.04 W
2025/02/16 15:57:30.140, 63.04 W
2025/02/16 15:57:30.150, 63.04 W
2025/02/16 15:57:30.160, 63.04 W
2025/02/16 15:57:30.170, 63.04 W
2025/02/16 15:57:30.180, 63.04 W
2025/02/16 15:57:30.190, 63.04 W
2025/02/16 15:57:30.200, 63.04 W
2025/02/16 15:57:30.210, 63.04 W
2025/02/16 15:57:30.220, 63.04 W
2025/02/16 15:57:30.230, 63.04 W
2025/02/16 15:57:30.240, 63.04 W
2025/02/16 15:57:30.250, 63.04 W
2025/02/16 15:57:30.261, 63.04 W
2025/02/16 15:57:30.271, 63.04 W
2025/02/16 15:57:30.281, 63.04 W
2025/02/16 15:57:30.291, 63.11 W
2025/02/16 15:57:30.301, 63.11 W
2025/02/16 15:57:30.311, 63.11 W
2025/02/16 15:57:30.321, 63.11 W
2025/02/16 15:57:30.331, 63.11 W
2025/02/16 15:57:30.341, 63.11 W
2025/02/16 15:57:30.351, 63.11 W
2025/02/16 15:57:30.361, 63.11 W
2025/02/16 15:57:30.371, 63.11 W
2025/02/16 15:57:30.381, 63.11 W
2025/02/16 15:57:30.391, 63.11 W
2025/02/16 15:57:30.402, 63.11 W
2025/02/16 15:57:30.412, 63.11 W
2025/02/16 15:57:30.422, 63.11 W
2025/02/16 15:57:30.432, 63.11 W
2025/02/16 15:57:30.442, 63.11 W
2025/02/16 15:57:30.452, 63.11 W
2025/02/16 15:57:30.462, 63.11 W
2025/02/16 15:57:30.472, 63.11 W
2025/02/16 15:57:30.482, 63.11 W
2025/02/16 15:57:30.492, 63.04 W
2025/02/16 15:57:30.502, 63.04 W
2025/02/16 15:57:30.512, 63.04 W
2025/02/16 15:57:30.522, 63.04 W
2025/02/16 15:57:30.532, 63.04 W
2025/02/16 15:57:30.543, 63.04 W
2025/02/16 15:57:30.553, 63.04 W
2025/02/16 15:57:30.563, 63.04 W
2025/02/16 15:57:30.573, 63.04 W
2025/02/16 15:57:30.583, 63.04 W
2025/02/16 15:57:30.593, 63.04 W
2025/02/16 15:57:30.603, 63.04 W
2025/02/16 15:57:30.613, 63.04 W
2025/02/16 15:57:30.623, 63.04 W
2025/02/16 15:57:30.633, 63.04 W
2025/02/16 15:57:30.643, 63.04 W
2025/02/16 15:57:30.653, 63.04 W
2025/02/16 15:57:30.663, 63.04 W
2025/02/16 15:57:30.673, 63.04 W
2025/02/16 15:57:30.684, 63.04 W
2025/02/16 15:57:30.694, 63.04 W
2025/02/16 15:57:30.704, 63.04 W
2025/02/16 15:57:30.714, 63.04 W
2025/02/16 15:57:30.724, 63.04 W
2025/02/16 15:57:30.734, 63.04 W
2025/02/16 15:57:30.744, 63.04 W
2025/02/16 15:57:30.754, 63.04 W
2025/02/16 15:57:30.764, 63.04 W
2025/02/16 15:57:30.774, 63.04 W
2025/02/16 15:57:30.784, 63.04 W
2025/02/16 15:57:30.794, 63.04 W
2025/02/16 15:57:30.804, 63.04 W
2025/02/16 15:57:30.814, 63.04 W
2025/02/16 15:57:30.824, 63.04 W
2025/02/16 15:57:30.835, 63.04 W
2025/02/16 15:57:30.845, 63.04 W
2025/02/16 15:57:30.855, 63.04 W
2025/02/16 15:57:30.865, 63.04 W
2025/02/16 15:57:30.875, 63.04 W
2025/02/16 15:57:30.885, 63.04 W
2025/02/16 15:57:30.895, 63.04 W
2025/02/16 15:57:30.905, 63.04 W
2025/02/16 15:57:30.915, 63.04 W
2025/02/16 15:57:30.925, 63.04 W
2025/02/16 15:57:30.935, 63.04 W
2025/02/16 15:57:30.945, 63.04 W
2025/02/16 15:57:30.955, 63.04 W
2025/02/16 15:57:30.965, 63.04 W
2025/02/16 15:57:30.976, 63.04 W
2025/02/16 15:57:30.986, 63.04 W
2025/02/16 15:57:30.996, 63.04 W
2025/02/16 15:57:31.006, 63.04 W
2025/02/16 15:57:31.016, 63.04 W
2025/02/16 15:57:31.026, 63.04 W
2025/02/16 15:57:31.036, 63.04 W
2025/02/16 15:57:31.046, 63.04 W
2025/02/16 15:57:31.056, 63.04 W
2025/02/16 15:57:31.066, 63.04 W
2025/02/16 15:57:31.076, 63.04 W
2025/02/16 15:57:31.086, 63.04 W
2025/02/16 15:57:31.096, 63.04 W
2025/02/16 15:57:31.106, 63.04 W
2025/02/16 15:57:31.117, 63.04 W
2025/02/16 15:57:31.127, 63.04 W
2025/02/16 15:57:31.137, 63.04 W
2025/02/16 15:57:31.147, 63.04 W
2025/02/16 15:57:31.157, 63.04 W
2025/02/16 15:57:31.167, 63.04 W
2025/02/16 15:57:31.177, 63.04 W
2025/02/16 15:57:31.187, 63.04 W
2025/02/16 15:57:31.197, 63.04 W
