timestamp, power.draw [W]
2025/02/16 16:05:50.706, 75.74 W
2025/02/16 16:05:50.716, 75.74 W
2025/02/16 16:05:50.726, 75.74 W
2025/02/16 16:05:50.736, 75.74 W
2025/02/16 16:05:50.746, 75.74 W
2025/02/16 16:05:50.756, 75.74 W
2025/02/16 16:05:50.766, 75.74 W
2025/02/16 16:05:50.776, 78.03 W
2025/02/16 16:05:50.786, 78.03 W
2025/02/16 16:05:50.796, 78.03 W
2025/02/16 16:05:50.806, 78.03 W
2025/02/16 16:05:50.816, 78.03 W
2025/02/16 16:05:50.826, 78.03 W
2025/02/16 16:05:50.836, 78.03 W
2025/02/16 16:05:50.847, 78.03 W
2025/02/16 16:05:50.857, 78.03 W
2025/02/16 16:05:50.867, 78.03 W
2025/02/16 16:05:50.877, 75.83 W
2025/02/16 16:05:50.887, 75.83 W
2025/02/16 16:05:50.897, 75.83 W
2025/02/16 16:05:50.907, 75.83 W
2025/02/16 16:05:50.917, 75.83 W
2025/02/16 16:05:50.927, 75.83 W
2025/02/16 16:05:50.937, 75.83 W
2025/02/16 16:05:50.947, 75.83 W
2025/02/16 16:05:50.957, 75.83 W
2025/02/16 16:05:50.967, 75.83 W
2025/02/16 16:05:50.977, 75.54 W
2025/02/16 16:05:50.988, 75.54 W
2025/02/16 16:05:50.998, 75.54 W
2025/02/16 16:05:51.008, 75.54 W
2025/02/16 16:05:51.018, 75.54 W
2025/02/16 16:05:51.028, 75.54 W
2025/02/16 16:05:51.038, 75.54 W
2025/02/16 16:05:51.048, 75.54 W
2025/02/16 16:05:51.058, 75.54 W
2025/02/16 16:05:51.068, 75.54 W
2025/02/16 16:05:51.078, 75.54 W
2025/02/16 16:05:51.088, 75.54 W
2025/02/16 16:05:51.098, 75.54 W
2025/02/16 16:05:51.108, 75.54 W
2025/02/16 16:05:51.118, 75.54 W
2025/02/16 16:05:51.129, 75.54 W
2025/02/16 16:05:51.139, 75.54 W
2025/02/16 16:05:51.149, 75.54 W
2025/02/16 16:05:51.159, 75.54 W
2025/02/16 16:05:51.169, 75.54 W
2025/02/16 16:05:51.179, 75.45 W
2025/02/16 16:05:51.189, 75.45 W
2025/02/16 16:05:51.199, 75.45 W
2025/02/16 16:05:51.209, 75.45 W
2025/02/16 16:05:51.219, 75.45 W
2025/02/16 16:05:51.229, 75.45 W
2025/02/16 16:05:51.239, 75.45 W
2025/02/16 16:05:51.249, 75.45 W
2025/02/16 16:05:51.259, 75.45 W
2025/02/16 16:05:51.270, 75.45 W
2025/02/16 16:05:51.280, 75.54 W
2025/02/16 16:05:51.290, 75.54 W
2025/02/16 16:05:51.300, 75.54 W
2025/02/16 16:05:51.310, 75.54 W
2025/02/16 16:05:51.320, 75.54 W
2025/02/16 16:05:51.330, 75.54 W
2025/02/16 16:05:51.340, 75.54 W
2025/02/16 16:05:51.350, 75.54 W
2025/02/16 16:05:51.360, 75.54 W
2025/02/16 16:05:51.370, 75.54 W
2025/02/16 16:05:51.380, 75.45 W
2025/02/16 16:05:51.390, 75.45 W
2025/02/16 16:05:51.401, 75.45 W
2025/02/16 16:05:51.411, 75.45 W
2025/02/16 16:05:51.421, 75.45 W
2025/02/16 16:05:51.431, 75.45 W
2025/02/16 16:05:51.441, 75.45 W
2025/02/16 16:05:51.451, 75.45 W
2025/02/16 16:05:51.461, 75.45 W
2025/02/16 16:05:51.471, 75.45 W
2025/02/16 16:05:51.481, 75.30 W
2025/02/16 16:05:51.491, 75.30 W
2025/02/16 16:05:51.501, 75.30 W
2025/02/16 16:05:51.511, 75.30 W
2025/02/16 16:05:51.521, 75.30 W
2025/02/16 16:05:51.531, 75.30 W
2025/02/16 16:05:51.541, 75.30 W
2025/02/16 16:05:51.552, 75.30 W
2025/02/16 16:05:51.562, 75.30 W
2025/02/16 16:05:51.572, 75.30 W
2025/02/16 16:05:51.582, 75.30 W
2025/02/16 16:05:51.592, 75.30 W
2025/02/16 16:05:51.602, 75.30 W
2025/02/16 16:05:51.612, 75.30 W
2025/02/16 16:05:51.622, 75.30 W
2025/02/16 16:05:51.632, 75.30 W
2025/02/16 16:05:51.642, 75.30 W
2025/02/16 16:05:51.652, 75.30 W
2025/02/16 16:05:51.662, 75.30 W
2025/02/16 16:05:51.672, 75.54 W
2025/02/16 16:05:51.682, 75.54 W
2025/02/16 16:05:51.693, 75.54 W
2025/02/16 16:05:51.703, 75.54 W
2025/02/16 16:05:51.713, 75.54 W
2025/02/16 16:05:51.723, 75.54 W
2025/02/16 16:05:51.733, 75.54 W
2025/02/16 16:05:51.743, 75.54 W
2025/02/16 16:05:51.753, 75.54 W
2025/02/16 16:05:51.763, 75.54 W
2025/02/16 16:05:51.773, 75.54 W
2025/02/16 16:05:51.783, 75.54 W
2025/02/16 16:05:51.793, 75.54 W
2025/02/16 16:05:51.803, 75.54 W
2025/02/16 16:05:51.813, 75.54 W
2025/02/16 16:05:51.824, 75.54 W
2025/02/16 16:05:51.834, 75.54 W
2025/02/16 16:05:51.844, 75.54 W
2025/02/16 16:05:51.854, 75.54 W
2025/02/16 16:05:51.864, 75.54 W
2025/02/16 16:05:51.874, 75.45 W
2025/02/16 16:05:51.884, 75.45 W
2025/02/16 16:05:51.894, 75.45 W
2025/02/16 16:05:51.904, 75.45 W
2025/02/16 16:05:51.914, 75.45 W
2025/02/16 16:05:51.924, 75.45 W
2025/02/16 16:05:51.934, 75.45 W
2025/02/16 16:05:51.944, 75.45 W
2025/02/16 16:05:51.954, 75.45 W
2025/02/16 16:05:51.965, 75.45 W
2025/02/16 16:05:51.975, 75.54 W
2025/02/16 16:05:51.985, 75.54 W
2025/02/16 16:05:51.995, 75.54 W
2025/02/16 16:05:52.005, 75.54 W
2025/02/16 16:05:52.015, 75.54 W
2025/02/16 16:05:52.025, 75.54 W
2025/02/16 16:05:52.035, 75.54 W
2025/02/16 16:05:52.045, 75.54 W
2025/02/16 16:05:52.055, 75.54 W
2025/02/16 16:05:52.065, 75.54 W
2025/02/16 16:05:52.075, 75.54 W
2025/02/16 16:05:52.085, 71.19 W
2025/02/16 16:05:52.095, 71.19 W
2025/02/16 16:05:52.106, 71.19 W
2025/02/16 16:05:52.116, 71.19 W
2025/02/16 16:05:52.126, 71.19 W
2025/02/16 16:05:52.136, 71.19 W
2025/02/16 16:05:52.146, 71.19 W
2025/02/16 16:05:52.156, 71.19 W
2025/02/16 16:05:52.166, 71.19 W
2025/02/16 16:05:52.176, 63.87 W
2025/02/16 16:05:52.186, 63.87 W
2025/02/16 16:05:52.196, 63.87 W
2025/02/16 16:05:52.206, 63.87 W
2025/02/16 16:05:52.216, 63.87 W
2025/02/16 16:05:52.226, 63.87 W
2025/02/16 16:05:52.236, 63.87 W
2025/02/16 16:05:52.247, 63.87 W
2025/02/16 16:05:52.257, 63.87 W
2025/02/16 16:05:52.267, 63.87 W
2025/02/16 16:05:52.277, 63.58 W
2025/02/16 16:05:52.287, 63.58 W
2025/02/16 16:05:52.297, 63.58 W
2025/02/16 16:05:52.307, 63.58 W
2025/02/16 16:05:52.317, 63.58 W
2025/02/16 16:05:52.327, 63.58 W
2025/02/16 16:05:52.337, 63.58 W
2025/02/16 16:05:52.347, 63.58 W
2025/02/16 16:05:52.357, 63.58 W
2025/02/16 16:05:52.367, 63.58 W
2025/02/16 16:05:52.377, 63.58 W
2025/02/16 16:05:52.388, 63.58 W
2025/02/16 16:05:52.398, 63.58 W
2025/02/16 16:05:52.408, 63.58 W
2025/02/16 16:05:52.418, 63.58 W
2025/02/16 16:05:52.428, 63.58 W
2025/02/16 16:05:52.438, 63.58 W
2025/02/16 16:05:52.448, 63.58 W
2025/02/16 16:05:52.458, 63.58 W
2025/02/16 16:05:52.468, 63.58 W
2025/02/16 16:05:52.478, 63.58 W
2025/02/16 16:05:52.488, 63.58 W
2025/02/16 16:05:52.498, 63.58 W
2025/02/16 16:05:52.508, 63.58 W
2025/02/16 16:05:52.518, 63.58 W
2025/02/16 16:05:52.529, 63.58 W
2025/02/16 16:05:52.539, 63.58 W
2025/02/16 16:05:52.549, 63.58 W
2025/02/16 16:05:52.559, 63.58 W
2025/02/16 16:05:52.569, 63.58 W
2025/02/16 16:05:52.579, 63.58 W
2025/02/16 16:05:52.589, 63.58 W
2025/02/16 16:05:52.599, 63.58 W
2025/02/16 16:05:52.609, 63.58 W
2025/02/16 16:05:52.619, 63.58 W
