timestamp, power.draw [W]
2025/02/16 21:29:47.457, 76.37 W
2025/02/16 21:29:47.467, 76.37 W
2025/02/16 21:29:47.477, 76.37 W
2025/02/16 21:29:47.487, 76.37 W
2025/02/16 21:29:47.497, 76.37 W
2025/02/16 21:29:47.507, 76.37 W
2025/02/16 21:29:47.517, 76.91 W
2025/02/16 21:29:47.528, 76.91 W
2025/02/16 21:29:47.538, 76.91 W
2025/02/16 21:29:47.548, 76.91 W
2025/02/16 21:29:47.558, 76.91 W
2025/02/16 21:29:47.568, 76.91 W
2025/02/16 21:29:47.578, 76.91 W
2025/02/16 21:29:47.588, 76.91 W
2025/02/16 21:29:47.598, 76.91 W
2025/02/16 21:29:47.608, 76.91 W
2025/02/16 21:29:47.618, 76.37 W
2025/02/16 21:29:47.628, 76.37 W
2025/02/16 21:29:47.638, 76.37 W
2025/02/16 21:29:47.648, 76.37 W
2025/02/16 21:29:47.658, 76.37 W
2025/02/16 21:29:47.669, 76.37 W
2025/02/16 21:29:47.679, 76.37 W
2025/02/16 21:29:47.689, 76.37 W
2025/02/16 21:29:47.699, 76.37 W
2025/02/16 21:29:47.709, 76.37 W
2025/02/16 21:29:47.719, 76.37 W
2025/02/16 21:29:47.729, 76.37 W
2025/02/16 21:29:47.739, 76.22 W
2025/02/16 21:29:47.749, 76.22 W
2025/02/16 21:29:47.759, 76.22 W
2025/02/16 21:29:47.769, 76.22 W
2025/02/16 21:29:47.779, 76.22 W
2025/02/16 21:29:47.789, 76.22 W
2025/02/16 21:29:47.799, 76.22 W
2025/02/16 21:29:47.810, 76.22 W
2025/02/16 21:29:47.820, 76.22 W
2025/02/16 21:29:47.830, 76.66 W
2025/02/16 21:29:47.840, 76.66 W
2025/02/16 21:29:47.850, 76.66 W
2025/02/16 21:29:47.860, 76.66 W
2025/02/16 21:29:47.870, 76.66 W
2025/02/16 21:29:47.880, 76.66 W
2025/02/16 21:29:47.890, 76.66 W
2025/02/16 21:29:47.900, 76.66 W
2025/02/16 21:29:47.910, 76.66 W
2025/02/16 21:29:47.920, 76.66 W
2025/02/16 21:29:47.930, 76.66 W
2025/02/16 21:29:47.940, 76.66 W
2025/02/16 21:29:47.951, 76.66 W
2025/02/16 21:29:47.961, 76.66 W
2025/02/16 21:29:47.971, 76.66 W
2025/02/16 21:29:47.981, 76.66 W
2025/02/16 21:29:47.991, 76.66 W
2025/02/16 21:29:48.001, 76.66 W
2025/02/16 21:29:48.011, 76.66 W
2025/02/16 21:29:48.021, 76.66 W
2025/02/16 21:29:48.031, 76.13 W
2025/02/16 21:29:48.041, 76.13 W
2025/02/16 21:29:48.051, 76.13 W
2025/02/16 21:29:48.061, 76.13 W
2025/02/16 21:29:48.071, 76.13 W
2025/02/16 21:29:48.081, 76.13 W
2025/02/16 21:29:48.092, 76.13 W
2025/02/16 21:29:48.102, 76.13 W
2025/02/16 21:29:48.112, 76.13 W
2025/02/16 21:29:48.122, 76.13 W
2025/02/16 21:29:48.132, 76.13 W
2025/02/16 21:29:48.142, 76.13 W
